Doc_ID	Cite_ID	Type	Contents	Label	Paper_ID	URL	Coords
doc0012	cite0067	FootNote	"63%Research via ISIS on which, however, only the protestant baptismals are listed."		ea4c843fe045e40e11e3f9ef53da2177be6d5e3a	https://scholarlypublications.universiteitleiden.nl/access/item%3A2723076/view	"385,55.25,512.40,67.25,7.92"
doc0076	cite0423	Raw_Reference	"Wilayet Kars: Ardahan, Davis and Hedge D. 30428 (E, K). Transcaucasia: Georgia, Hohenacker s.n. 1835 (L, M, P). Kuban: near Utekhalan, Sommier and Levier, 164 (FI). Adjaria: Mt. Khivo, Alboff 262 (FI)."		044dfb18bfa94bc5643783f6a44c671fe09ac597	https://repository.naturalis.nl/pub/534974/MBMHU1962188001001.pdf	"135,176.00,205.82,200.27,4.87;135,60.00,214.82,316.67,4.87;135,60.00,222.82,316.98,5.87"
doc0001	cite0010	FootNote	The evidence is not clear as to whether Huxley brought the suggestion of forming a group to the Americans or they approached him to support a project already conceived.		db794486152b1db0ada82d3ecd5059fa2b38aea3	http://discovery.ucl.ac.uk/129884/1/S000708749900388Xa.pdf	"135,176.00,205.82,200.27,4.87;135,60.00,214.82,316.67,4.87;135,60.00,222.82,316.98,5.87"
doc0001	cite0042	Raw_Reference	"Mayr's partisan position is discussed in Vernon, op. cit. (71) and J. Cain, ' Mayr as community architect ', op. cit. (3). In her representation of Mayr's role organizing evolutionists and editing journals, Smocovitis misses this point. V. B. Smocovitis, ' Disciplining evolutionary biology : Ernst Mayr and the founding of the Society for the Study of Evolution and Evolution (1939-1950) ', Evolution (1994), 48, 1-8 ; ' Organizing evolution : founding the Society for the Study of Evolution (1939-1950) ', Journal of the History of Biology (1994), 27, 241-309. 73 Mayr to Emerson, 31 March 1941, Mayr-Harvard, folder 75. In the 1950s, Mayr more politely attributed the failure of the Society to ' war conditions '. See ' History of the Society for the Study of Evolution ', Mayr-APS, folder ' SSE History '."		db794486152b1db0ada82d3ecd5059fa2b38aea3	http://discovery.ucl.ac.uk/129884/1/S000708749900388Xa.pdf	"24,141.65,527.00,352.34,7.02;24,122.00,537.00,372.02,7.02;24,122.00,547.00,371.99,7.02;24,122.00,557.00,372.03,7.31;24,122.00,567.00,360.21,7.31;24,130.00,577.00,364.03,7.02;24,122.00,587.00,372.00,7.02;24,122.00,597.00,70.74,7.02"
doc0012	cite0087	Raw_Reference	"Robinson, V., The Story of Medicine (New York, 1944)."		ea4c843fe045e40e11e3f9ef53da2177be6d5e3a	https://scholarlypublications.universiteitleiden.nl/access/item%3A2723076/view	"332,60.92,409.47,219.25,9.95"
doc0023	cite0113	Raw_Reference	"New York: Holt, 1878. ---. ""On Traces of the Early Mental Condition of Man,"" Annual Report of the Board of Regents of the Smithsonian Institution (1 867), pp . 390-98. [R e printed fr om the Proceedings of the Royal Institution of Great Britain.] ---. Primitive Culture [1 871 ]. 2 vols . New Yor k: Holt, 1889. --. Anthropology [1 881]."		9d7a870c061da41b94c24ceb6360386d011b99e0	https://muse.jhu.edu/book/67900/pdf	"549,365.46,75.98,18.47,12.60;549,56.54,86.53,72.85,12.60;549,48.37,96.69,336.42,12.60;549,58.08,107.19,326.51,12.60;549,56.96,117.53,294.25,12.60;549,48.37,128.00,134.81,12.60;549,186.90,132.84,3.42,6.78;549,192.76,128.00,113.21,12.60;549,48.37,138.35,118.84,12.60"
doc0026	cite0050	Raw_Reference	"The works of Charles Abrams-The Future of Housing (1946) and Forbidden Neighbors (1955)-are the exception to sources on the Home Owners' Loan Corporation (HOLC) in that they are very critical of the agency. The most comprehensive source of information about HOLC, and the only book dedicated to its history, is C. Lowell Harriss's 1951 The History and Policies of the Home Owners' Loan Corporation. Harriss wrote his book with the cooperation of HOLC staff and is never critical of HOLC. The 1961 edition of Henry Hoagland and Leo Stone's text, Real Estate Finance, dedicated nine pages to HOLC. Like Harriss's book, this text is very complimentary of HOLC and never mentions 20 JOURNAL OF PLANNING HISTORY / February 2003"		1d02f6e3afa598003e4030f956e57e8feb7d6020	https://repository.upenn.edu/cgi/viewcontent.cgi?article=1007&context=cplan_papers	"20,145.78,613.56,340.21,6.99;20,126.00,623.55,359.99,6.99;20,126.00,633.55,359.99,6.99;20,126.00,643.55,360.00,6.99;20,126.00,653.55,359.99,6.99;20,126.00,663.54,360.00,6.99;20,126.00,673.54,359.99,6.99;20,126.00,81.34,8.90,6.99;20,150.46,81.34,187.87,6.99"
doc0042	cite0146	Raw_Reference	"Cane, A.D. 1021 (ibid. :120-5); and Patakan, eleventh century (ibid. :125-8). All but one of these, an easily portable copper plate inscription, were found in the Brantas Delta region. Inland inscriptions do not mention this group of foreigners."		e2fdab6d844971683e03b50fe9efe3c058a3e9d9	https://library.oapen.org/bitstream/20.500.12657/41852/1/9780472901722.pdf	"227,279.43,286.08,85.45,10.80;227,75.18,297.24,288.73,10.80;227,74.10,308.40,258.46,10.80;227,74.34,319.56,297.08,10.80;227,74.34,330.72,259.81,10.80"
doc0019	cite0064	Raw_Reference	"March, James G. and Johan P. Olsen (1989): Rediscovering Institutions. New York: The Free Press."		f1eac2ce1c6e174fc13b0f35a8a4f5e0b1171749	https://www.econstor.eu/bitstream/10419/51555/1/670504882.pdf	"46,85.08,334.41,400.29,10.48"
doc0090	cite0633	Raw_Reference	"Krqru_/ E1 H1 dqg H1 N|uld}lgrx +4<<<,= Hvwlpdwlrq ri WrelwW|sh Prghov zlwk Lqglylgxdo Vshflf Hhfwv/ Hfrqrphwulf Uhylhzv +iruwkfrplqj,1"		97044e7ddd8f91d17d86a3ac6d7443cf0d1be157	https://www.cemfi.es/ftp/wp/0016.pdf	
doc0013	cite0454	Raw_Reference	P. 6231. Fragmentary specimen. Purchased.		9234928a487f03f740c5ead7ff669b96329e1c0a	https://www.biodiversitylibrary.org/itempdf/125733	"152,65.09,430.37,124.29,9.11;152,284.69,430.37,37.30,9.11"
doc0085	cite0465	Raw_Reference	"Schulz, R., 20, 25, 28, 61"		178465ceb2817bf3263231cd64da4b1f547f9eb9	https://www.biodiversitylibrary.org/itempdf/31040	"442,41.58,464.36,85.19,7.53"
doc0005	cite0142	Raw_Reference	"For thr later hi\ton of this manuscript, in addition to the official account cited in 11. 73, see Eleanor Xlunro, ""How to Xlangle a Xla\terpircr: The Sad Ston-ol the Hougllton Shahnameh,"" So/nrtlaj Rniifi~'. Oct. 27, 1979, 21-26;"		fc15208c55b16378032b70f869c1f4fbb260aa52	http://arthistoriography.files.wordpress.com/2012/05/blairbloomdoc.pdf	"35,356.17,647.20,232.02,6.75;35,337.69,655.60,250.21,6.75;35,337.69,664.00,251.65,6.75;35,337.92,672.40,19.28,6.75"
doc0042	cite0511	Raw_Reference	"Schafer, E. H. 1963 The Golden Peaches of Samarkand. Berkeley: University of California Press."		e2fdab6d844971683e03b50fe9efe3c058a3e9d9	https://library.oapen.org/bitstream/20.500.12657/41852/1/9780472901722.pdf	"324,52.89,317.81,74.04,10.80;324,68.61,334.49,22.10,10.80;324,112.77,334.49,230.66,10.80;324,112.06,346.13,155.65,10.80"
doc0034	cite0200	Raw_Reference	"Cruz e Silva,T. 1976. A preliminary report on an early iron age site: Matola IV/68. In Iron Age research in Mopambique: collected preliminary reports (eds J.Morals et al.), report 2,33 pp. Cruz e Silva,T. 1980. First indications of early iron age in southern Mopambique: Matola IV 1/68. In Proceedings,VIIIth"		ddf834d24b5d6674de9a29f6de7686da2e9b0aed	https://ora.ox.ac.uk/objects/uuid:109c9470-855f-4696-906d-61ae770e217b/download_file?safe_filename=602354790.pdf&file_format=application%2Fpdf&type_of_work=Thesis	"261,112.65,523.08,29.76,13.52;261,159.93,522.93,6.72,13.52;261,184.41,521.50,433.42,14.87;261,112.25,545.41,505.42,14.95;261,112.09,568.72,449.75,14.93;261,112.73,617.16,29.76,13.52;261,160.25,617.01,6.72,13.52;261,184.73,616.93,59.07,13.52;261,262.72,616.67,35.29,13.52;261,316.48,616.50,36.97,13.52;261,370.72,615.55,247.43,14.28;261,112.56,640.68,62.42,13.52;261,192.00,640.42,82.76,13.52;261,293.04,640.09,45.14,13.52;261,355.92,639.89,12.96,13.52;261,387.12,639.78,35.06,13.52;261,441.84,639.60,13.67,13.52;261,480.00,639.48,137.94,13.52"
doc0049	cite0228	Raw_Reference	Cherry. }.F. (1983) Frogs around the pond: perspectives in current archaeological survey projects. pp. 375-416 in D.R. KeUer and D.W. Rupp (eds) Archae%iMol SUrot}' in the Mediterranean Area. BAR International Series 155. BAR: Oxford.		85f4821233b2ab923d57b7a02d67725e940f58db	http://dro.dur.ac.uk/5787/1/5787.pdf	"23,16.31,183.50,275.25,9.72;23,26.97,192.98,264.69,13.14;23,26.84,207.06,265.77,10.31;23,27.04,219.20,264.03,11.07;23,26.85,232.37,122.60,10.26"
doc0022	cite0052	Raw_Reference	"Johnson, Kay Ann, Banghan Huang, and Liyao Wang. 1998. ""Infant Abandon- ment and Adoption in China."" Population and Development Review 24.3 (Sept.): 469-94. Reprinted in K. Johnson 2004, 76-134."		d56e982ec9de8ffa22fae2c63d4f0e42979202f5	https://escholarship.org/content/qt12h450zf/qt12h450zf.pdf?t=krz5v9	"149,53.98,175.64,306.00,8.84;149,65.98,187.14,293.99,8.84;149,65.98,198.64,214.27,8.84"
doc0037	cite0487	Raw_Reference	"I.D.L. Clark, ""From Protest to Reactions the Moderate Regime in the Ohureh of Scotland, 1725-1805"", in M. T.Phillipeon and R. Mitohison, (Edinburgh, 1970), Chapter 9, p. 200-224."		2dad2a52dd10a6d7e9c171fe5f5c0d737b96e1f9	http://theses.gla.ac.uk/73782/1/10662308.pdf	"130,88.40,271.22,250.50,9.68;130,356.95,272.17,126.45,8.42;130,106.00,295.87,354.25,8.42;130,105.30,319.47,77.00,8.42;130,407.90,319.47,105.60,8.42;130,105.50,343.57,131.10,8.42"
doc0048	cite0538	FootNote	"Typical examples in Die drei Sprachen, Dat Erdminneken, and Der Vogel Greif."		66322e6103e0d8944be90aeb86f883f0e09d0797	https://www.biodiversitylibrary.org/itempdf/58316	"130,88.40,271.22,250.50,9.68;130,356.95,272.17,126.45,8.42;130,106.00,295.87,354.25,8.42;130,105.30,319.47,77.00,8.42;130,407.90,319.47,105.60,8.42;130,105.50,343.57,131.10,8.42"
doc0006	cite0110	Raw_Reference	"Gilbert, Martin. Winston S. Churchill. Vol. 4: 1916-1922, The Stricken World. Boston: Heinemann, 1975. ---, ed. Winston S. Churchill, Companion, Part 3: Documents April 1921- November 1922. London: Heinemann, 1977."		d6a9b486f833a3db09298ea76f05ee3cb476c8f5	https://library.oapen.org/bitstream/20.500.12657/51086/1/external_content.pdf	"71,51.00,229.00,309.30,9.00;71,63.00,241.00,103.30,9.00;71,51.00,253.00,309.00,9.00;71,63.00,265.00,169.85,9.00"
doc0002	cite0634	Raw_Reference	"Legends, Houses, Families, and Myths: Relation- ships between Material Culture and American Ideology. In Documentary Archaeology ｽ･ in tbe New World, ed. by Mary C. Beaudry, 5-19. Cam- bridge University Press, Cambridge. ｽ･ 1988c Report on Preliminary Archaeological Testing at the Boardley Randall Sit~ in Annapolis, Maryland. Manuscript on file, Historic Annapolis, Inc., An- napolis, MD."	INDIRECT	2163f3963aa4bea92b2b7a4590a8ba6fbfe6c6e4	https://orb.binghamton.edu/cgi/viewcontent.cgi?article=1267&context=neha	
doc0005	cite0580	Raw_Reference	"Jens Kroger, Berlin, Staa#liche musee en Preussischer Kultu,-besitz, ,Museum fur islamisc/ze Kunst: Glas (Mainz: Philipp von Zabern, 1984); and Almut Haupt- mann von Gladiss and Jens Kroger, Berlin, Staatliche Museen Preussischer Kul- turbesitr, ,Museum fur islamische Kunst: 1VIetal1, Stein, Stuck, Holz, Evenbern, Stofe (hlainr: Philipp von Zabern, 1985)."		fc15208c55b16378032b70f869c1f4fbb260aa52	http://arthistoriography.files.wordpress.com/2012/05/blairbloomdoc.pdf	"32,350.35,529.04,237.82,10.01;32,336.49,540.16,252.96,6.75;32,336.00,548.56,253.28,6.75;32,336.48,556.96,252.10,6.75;32,336.72,565.60,118.05,6.75"
doc0102	cite0635	Raw_Reference	"Cancer Epidemiology .. . . . . . . . . . . . . . . . . . . . . . . . . . .. . . . . . . . . . . . . . . . . . . . . . . . . . 2159 Paolo Boffetta 54 Musculoskeletal Disorders . . . . . . . . . . . . . . . . . . . . . .. . . . . . . . . . . . . . . . . . . . . . . . . . 2191 Hilkka Riihim_ki 55 Epidemiology of Obesity . . . . . . . . . . . . . . . . . . . . . . . .. . . . . . . . . . . . . . . . . . . . . . . . . . 2229 Brian K. Kit, Cynthia L. Ogden, and Katherine M. Flegal 56 Epidemiology of Respiratory Allergies and Asthma . . . . . . . . . . . . . . . . . . . 2263 Jeroen Douwes and Neil Pearce 57 Epidemiology of Dental Diseases . . . . . . . . . . . . . . .. . . . . . . . . . . . . . . . . . . . . . . . . . 2321 David I. Conway, Alex D. McMahon, Douglas Robertson, and Lorna M. D. Macpherson 58 Epidemiology of Digestive Diseases . . . . . . . . . . . .. . . . . . . . . . . . . . . . . . . . . . . . . . 2355 Antje Timmer and Lloyd R. Sutherland 59 Epidemiology of Psychiatric Disorders . . . . . . . .. . . . . . . . . . . . . . . . . . . . . . . . . . 2389 Stephen L. Buka, Emma W. Viscidi, and Ezra S. Susser 60 Epidemiology of Diabetes . . . . . . . . . . . . . . . . . . . . . . .. . . . . . . . . . . . . . . . . . . . . . . . . . 2429 Matthias B. Schulze and Frank B. Hu Index . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .. . . . . . . . . . . . . . . . . . . . . . . . . . 2469"		6875ee1a99188258cc6a35d84bcf7c431cf2f6b0	https://link.springer.com/content/pdf/bfm%3A978-0-387-09834-0%2F1	
doc0013	cite0494	Raw_Reference	"Cosmacanthus carinatus, J. W. Davis, Trans. Roy. Dublin Soc. [2] vol. i. p. 356, pl. xlviii. fig. 4."		9234928a487f03f740c5ead7ff669b96329e1c0a	https://www.biodiversitylibrary.org/itempdf/125733	"164,73.47,168.85,238.43,8.69;164,77.33,178.69,118.25,8.69"
doc0084	cite0591	Raw_Reference	"Mark Shepard (editor), 2011. Sentient city: Ubiquitous computing, architecture, and the future of urban space. Cambridge, Mass.: MIT Press. Yongjun Shin and Dong-Hee Shin, 2012. ""Community informatics and the new urbanism: Incorporating information and communication technologies into planning integrated urban communities,"" Journal of Urban Technology, volume 19, number 1, pp. 23-42. doi: http://dx.doi.org/10.1080/10630732.2012.626698, accessed 5 November 2013."		0ca1f16b7bf5e5f36d9d8c84d5351fc88fd8a14f	https://pure.uva.nl/ws/files/1255957/157686_de_Lange.pdf	"13,79.08,439.32,413.40,10.16;13,79.08,449.82,184.11,10.16;13,79.08,468.72,379.74,10.16;13,79.08,479.22,381.61,10.16;13,79.08,489.72,333.84,10.16;13,79.08,500.22,361.51,10.16"
doc0060	cite0446	Raw_Reference	"Hartwell, Robert (1962), ""A revolution in the Chinese iron and coal industries during the Northern Sung, 960-1126 A.D"", Journal of Asian Studies, 21, 153-162."		f2d44fdc9c0dcd5fc9f420b6ddbc3e5e4f0a94f9	https://ora.ox.ac.uk/objects/uuid:1aa49524-f613-4668-a34b-8a7fcc485b74/download_file?safe_filename=155aprilbroadberry.pdf&file_format=pdf&type_of_work=Working+paper	"60,72.02,309.33,451.41,10.72;60,108.02,323.13,342.41,10.72"
doc0016	cite0086	Raw_Reference	"Mays, S 1991a, The Medieval Burials from Blackfriars Friary, School Street, Ipswich, Suffolk. English Heritage: Ancient Monuments Laboratory Unpublished Report, No. 16/91."		8c23c264e55fd030f70d6cfa5776612977d10379	https://centaur.reading.ac.uk/50828/3/Work%20and%20the%20Adolescent%20in%20Medieval%20England_accepted.pdf	"29,72.02,264.86,441.22,12.00;29,107.42,279.53,398.84,12.00"
doc0077	cite0433	Raw_Reference	"Bismarck, Ambassador in Paris, 152; Called to power at Berlin, 152; Dual Alliance, 153; His basis of German Unity, 152;"		10f33b3276fb0a17d76ad750042a952f6253814f	https://archive.org/download/democraticideals00mack/democraticideals00mack_bw.pdf	"275,146.48,280.72,118.91,5.69;275,154.81,290.84,110.29,5.47;275,154.67,300.79,110.72,5.90;275,154.24,310.47,110.87,6.15"
doc0016	cite0222	Raw_Reference	"Bayley, J 1975a, Chelmsford Dominican Priory: human bone report. English Heritage: Ancient Monuments Laboratory Unpublished Report, No. 1890."		8c23c264e55fd030f70d6cfa5776612977d10379	https://centaur.reading.ac.uk/50828/3/Work%20and%20the%20Adolescent%20in%20Medieval%20England_accepted.pdf	"24,72.02,308.81,449.39,12.00;24,108.02,323.45,269.35,12.00"
doc0002	cite0080	Raw_Reference	"Miller, Naomi F., and Anne Yentsch, eds. 1988 Archaeobotanical Results from the 1987 Excava- tion at Mon.'en (Princeton, New jersey). Morven Interim Report No.2. New jersey State Museum,."		2163f3963aa4bea92b2b7a4590a8ba6fbfe6c6e4	https://orb.binghamton.edu/cgi/viewcontent.cgi?article=1267&context=neha	"29,232.53,529.50,134.77,7.20;29,240.21,538.55,192.50,7.29;29,269.43,547.67,163.59,7.29;29,269.95,556.62,165.00,7.20"
doc0002	cite0636	Raw_Reference	"Legends, Houses, Families, and Myths: Relation- ships between Material Culture and American Ideology. In Documentary Archaeology 遯ｶｽ｢ in tbe New World, ed. by Mary C. Beaudry, 5-19. Cam- bridge University Press, Cambridge. 遯ｶｽ｢ 1988c Report on Preliminary Archaeological Testing at the Boardley Randall Sit~ in Annapolis, Maryland. Manuscript on file, Historic Annapolis, Inc., An- napolis, MD."		2163f3963aa4bea92b2b7a4590a8ba6fbfe6c6e4	https://orb.binghamton.edu/cgi/viewcontent.cgi?article=1267&context=neha	
doc0028	cite0637	Raw_Reference	"Assembly of Massachusetts Bay, Circular Letter, 95, Assembly of New York suspended, 96. Astronomy Explained upon New- ton's Principlesy by James Fer- guson, 46. Autobiography of John Adams, ii9> I3Sｾゑｽｻ 159."		60e42537ca2869de9092e8eb73defa2bc0857ed8	https://archive.org/download/declarationofind00beckuoft/declarationofind00beckuoft_bw.pdf	
doc0023	cite0534	Raw_Reference	"Hegel, G. W. F. Siimtliche Werke (Jubil aums Ausgabe) , ed. Hermann Glockner. 20 vols. Stuttgart: Frommans, 19 28. ---. Dissertatio philosophica de orbitis planetarum [1 801 ). In Siimtliche Werke, ed. G. La sson, I (Erste Druckschriften), 347-401. Le ipzi g: Meine r, 19 28. ---. The Phenomenology of Mind [1 80 7), trans. J. B. Baillie. Introduc tion by George Li chtheim. New York: Harper Torchbooks, 196 7. ---. Science of Logic [1 81 2], trans. W. H. Johnston and L. G. Struthers. 2 vols. New York: Macmillan, 19 29. ---. Logic (The Smaller Logic) [1 81 7), Translated from the Enzyclopiidie der philos. Wissenschaften im Grundrisse by William Wallace. 2nd ed. Oxford: Clarendon Press, 1892. ---. Philosophy of Mind [1 81 7), Translated fr om the Enzyclopiidie der philos. Wissenschaften im Grundrisse, with Five Introductory Essays, by William Wa l lace. Oxford: Clarendon Press, 1894. ---. Philosophy of Right [1 821], trans. T. M. Knox. Oxford: Clarendon Press, 195 2. ---. Lectures on the History of Philosophy [1 833-36 ), trans. E. S. Haldane and Fran ce s H. Simson. 3 vols. London and New York: Routledge & Kegan Paul, and Humanities Press, 1963. --. The Philosophy of History [1 83 7), trans. J. Sibree. New York: Dover, 1956. Helmholtz, Hermann. Helmholtz's Treatise on Physiological Optics [Handbuch der Physiologischen Optik, 1856 -66 ). 3 vols. Rochester: Optical Society of Amer ica, 19 24. ---. On the Sensations of Tone [Die Lehre von den Tonempfidungen als physiologischer Grundlage fur die Theorie der Musik, 1863 ). Lo ndon: Lo ng mans, Green, 1885 . Die Thatsachen in der Wahrnehmung. Berlin: Hirschwald, 1879. ---. Wissenschaftliche Abhandlungen. 3 vols. Le ipzig: Barth, 1882-95. ---. Popular Lectures on Scientific Subjects. 2 vols. Lo ndon: Lo ngmans, Green, 1884."		9d7a870c061da41b94c24ceb6360386d011b99e0	https://muse.jhu.edu/book/67900/pdf	"541,48.36,46.94,336.19,12.60;541,58.08,57.29,142.97,12.78;541,47.65,67.59,337.29,12.60;541,58.57,77.97,326.16,12.97;541,48.00,88.33,336.22,12.60;541,55.15,98.71,235.99,12.60;541,47.87,109.36,336.59,12.60;541,56.72,119.27,117.92,12.60;541,47.89,129.93,337.19,12.60;541,56.76,140.13,327.34,12.60;541,57.60,150.37,92.19,12.60;541,47.89,161.16,336.61,12.60;541,58.33,171.46,326.47,12.60;541,56.38,181.77,149.22,12.60;541,48.37,191.94,336.22,12.60;541,56.30,202.33,21.36,12.60;541,47.76,213.00,336.37,12.60;541,56.22,223.25,327.93,12.60;541,57.60,233.48,137.91,12.60;541,47.76,244.09,337.10,13.46;541,56.06,254.22,21.47,12.60;541,48.25,264.79,336.33,12.60;541,57.25,275.11,327.33,12.60;541,56.21,285.33,39.21,12.60;541,47.65,295.54,337.13,12.60;541,56.65,306.12,328.30,12.60;541,56.13,316.48,77.70,12.60;541,82.20,326.74,279.33,12.60;541,47.28,337.13,318.56,12.60;541,47.41,347.48,337.18,12.60;541,54.82,357.74,54.29,12.60"
